,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
12489,42,0,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12490,28,4,1,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12491,39,3,1,4,0,1,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12492,27,1,2,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12493,30,3,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12494,37,6,0,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12495,40,4,1,3,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12496,37,0,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12497,29,6,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12498,48,3,0,1,0,1,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12499,43,6,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12500,28,1,2,6,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12501,36,3,1,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12502,43,1,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12503,33,3,1,3,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12504,43,1,1,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12505,38,1,0,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12506,29,6,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12507,55,3,1,1,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12508,34,3,1,3,0,1,0,1,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12509,59,4,0,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12510,49,3,1,1,0,0,1,1,6,0,15,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12511,43,0,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12512,52,2,1,6,0,1,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12513,47,1,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12514,35,5,1,4,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12515,39,1,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12516,34,6,1,4,0,1,0,0,6,0,6,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12517,39,4,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12518,42,5,0,6,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12519,48,3,1,1,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12520,36,0,1,6,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12521,56,8,1,1,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12522,51,4,1,5,0,0,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12523,41,4,1,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12524,47,1,0,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12525,39,3,1,3,0,0,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12526,47,1,0,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12527,60,3,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12528,52,8,1,1,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12529,33,4,2,5,0,1,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12530,47,1,0,4,0,0,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12531,42,1,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12532,37,0,1,2,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12533,41,3,1,1,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12534,54,2,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12535,31,1,1,6,0,1,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12536,44,7,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12537,45,6,0,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12538,57,0,1,6,0,0,0,0,6,0,9,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12539,36,4,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12540,49,1,1,4,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12541,40,6,1,2,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12542,46,3,1,3,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12543,29,4,1,5,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12544,43,6,1,5,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12545,40,1,2,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12546,28,1,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12547,40,6,1,4,0,0,1,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12548,53,0,2,3,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12549,51,3,1,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12550,58,3,1,1,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12551,35,4,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12552,27,1,2,4,0,0,0,0,6,0,12,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12553,41,0,1,1,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12554,48,3,1,1,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12555,33,2,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12556,40,3,1,3,0,1,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12557,52,0,1,6,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12558,41,0,1,1,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12559,34,6,1,3,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12560,34,6,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12561,46,1,1,6,0,0,0,1,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12562,35,3,2,2,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12563,55,8,0,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12564,30,4,2,4,0,1,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12565,37,2,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12566,50,2,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12567,33,3,1,3,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12568,55,1,0,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12569,34,3,1,3,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12570,37,4,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12571,48,3,1,3,0,0,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12572,24,6,1,4,0,1,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12573,31,1,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12574,34,3,0,1,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12575,43,0,1,6,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12576,29,6,2,6,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12577,33,3,1,3,0,0,1,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12578,39,1,1,4,0,1,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12579,36,0,1,4,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12580,36,1,1,6,0,0,0,1,6,0,7,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12581,52,0,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12582,42,1,1,6,0,1,1,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12583,52,3,1,3,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12584,45,4,1,3,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12585,39,5,1,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12586,44,0,1,2,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12587,60,8,1,4,0,0,0,1,6,0,7,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12588,41,1,0,2,0,0,0,1,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12589,36,4,1,2,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12590,31,6,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12591,39,5,2,3,0,1,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12592,50,3,1,1,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12593,33,1,1,5,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12594,36,1,1,4,0,1,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12595,34,4,1,5,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12596,50,0,1,6,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12597,29,6,2,4,0,1,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12598,28,6,2,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12599,46,3,1,3,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12600,23,6,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12601,31,1,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12602,23,6,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12603,31,1,1,6,0,0,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12604,36,6,1,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12605,50,4,1,5,0,0,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12606,47,4,1,5,0,0,0,0,6,0,10,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12607,59,8,1,6,0,0,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12608,32,4,1,5,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12609,42,1,1,6,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12610,49,3,1,4,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12611,38,7,2,1,0,0,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12612,36,5,1,5,0,0,1,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12613,42,4,0,3,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12614,44,3,2,3,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12615,27,1,1,4,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12616,40,1,2,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12617,25,1,2,4,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12618,25,3,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12619,25,1,1,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12620,43,3,1,3,0,1,0,0,6,0,6,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12621,37,2,1,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12622,25,1,0,5,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12623,28,4,0,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12624,32,1,2,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12625,52,3,1,3,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12626,51,3,0,3,0,0,0,0,6,0,7,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12627,41,6,1,3,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12628,33,0,2,5,0,0,0,1,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12629,38,10,1,4,0,0,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12630,30,3,2,3,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12631,31,1,1,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12632,42,1,0,6,0,1,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12633,24,6,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12634,49,4,1,5,0,1,1,1,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12635,59,3,1,3,0,1,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12636,34,2,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12637,39,3,1,5,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12638,31,1,2,6,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12639,35,4,1,5,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12640,43,0,1,1,0,0,0,0,6,0,30,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12641,31,1,1,3,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12642,54,6,1,4,0,1,0,0,6,0,33,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12643,36,3,1,2,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12644,33,6,0,3,0,0,1,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12645,47,3,1,1,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12646,56,7,1,1,0,0,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12647,37,3,2,2,0,1,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12648,35,3,2,6,0,1,0,0,6,0,11,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12649,37,4,1,5,0,0,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12650,33,1,1,6,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12651,38,4,1,5,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12652,28,3,1,4,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12653,36,3,1,5,0,1,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12654,39,1,1,4,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12655,42,3,1,1,0,0,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12656,31,4,1,4,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12657,37,3,2,4,0,1,0,1,6,0,8,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12658,46,10,0,5,0,1,0,0,6,0,8,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12659,39,6,1,3,0,0,1,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12660,52,10,1,3,0,1,0,0,6,0,7,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12661,28,3,1,3,0,1,1,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12662,38,3,1,5,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12663,51,3,1,1,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12664,43,3,1,1,0,1,0,1,6,0,13,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12665,42,2,0,6,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12666,31,1,1,4,0,0,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12667,43,1,0,4,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12668,39,6,1,3,0,1,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12669,38,1,1,5,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12670,26,10,2,3,0,1,1,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12671,35,2,0,6,0,0,0,0,6,0,20,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12672,35,1,2,6,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12673,34,4,2,5,0,1,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12674,31,3,1,4,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12675,29,1,2,4,0,1,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12676,36,1,1,4,0,0,0,0,6,0,7,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12677,32,1,0,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12678,35,1,2,6,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12679,33,3,2,2,0,0,1,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12680,50,1,0,6,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12681,48,3,1,2,0,1,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12682,26,3,1,3,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12683,39,1,0,3,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12684,35,3,1,5,0,1,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12685,47,3,1,1,0,1,1,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12686,48,3,1,1,0,1,0,1,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12687,46,3,1,2,0,0,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12688,44,3,2,4,0,1,1,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12689,34,3,1,3,0,0,1,1,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12690,36,6,0,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12691,34,1,1,6,0,0,0,0,6,0,4,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12692,37,4,2,6,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12693,44,3,0,2,0,0,1,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12694,50,1,1,4,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12695,31,6,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12696,48,1,0,4,0,0,0,1,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12697,40,2,1,6,0,1,0,0,6,0,34,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12698,42,1,1,4,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12699,37,4,2,6,0,1,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12700,42,0,1,4,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12701,24,10,2,4,0,1,0,1,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12702,36,4,1,6,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12703,41,3,1,1,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12704,52,7,1,1,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12705,50,7,0,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12706,25,6,2,4,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12707,42,1,2,6,0,1,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0
12708,40,6,1,4,0,1,0,1,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12709,53,6,1,4,0,0,0,1,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12710,55,4,1,5,0,0,0,1,6,0,13,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12711,30,3,2,1,0,0,0,0,6,0,10,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12712,45,2,1,6,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12713,37,6,1,4,0,0,0,0,6,0,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12714,31,6,1,4,0,0,0,0,6,0,5,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12715,25,1,2,4,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12716,60,2,1,6,0,0,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12717,28,0,1,1,0,0,0,0,6,0,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12718,35,3,2,6,0,1,0,1,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12719,44,1,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12720,30,4,1,5,0,1,0,0,6,0,11,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12721,44,1,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12722,44,1,1,4,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
12723,38,4,1,5,0,1,0,0,6,0,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1
